,unicode,font,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
228,120,Times New Roman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,252,255,255,159,0,193,255,244,73,0,0,0,0,0,0,0,0,0,0,0,63,249,255,26,0,69,215,23,0,0,0,0,0,0,0,0,0,0,0,0,0,109,255,173,9,196,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,255,200,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,233,241,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,203,254,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,191,24,145,255,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,169,60,0,8,213,247,46,0,0,0,0,0,0,0,0,0,0,0,0,132,162,0,0,0,81,255,218,20,0,0,0,0,0,0,0,0,0,0,148,255,248,90,0,21,234,255,255,244,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,121,Times New Roman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,255,255,249,119,0,0,103,244,254,123,0,0,0,0,0,0,0,0,0,3,183,255,131,0,0,0,0,163,131,0,0,0,0,0,0,0,0,0,0,0,34,251,185,0,0,0,1,218,22,0,0,0,0,0,0,0,0,0,0,0,0,166,254,45,0,0,69,171,0,0,0,0,0,0,0,0,0,0,0,0,0,49,255,163,0,0,169,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,251,31,19,216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,255,145,113,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,245,215,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,255,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,226,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,208,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,9,205,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,255,240,226,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,221,229,109,0,0,0,0,0,0,0,0,0,0,0
230,122,Times New Roman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,215,193,192,192,216,255,230,6,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,6,206,254,68,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,140,255,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,254,203,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,229,243,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,255,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,255,165,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,39,245,222,14,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,5,205,251,55,0,0,0,3,169,0,0,0,0,0,0,0,0,0,0,0,124,255,235,180,180,180,184,222,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,65,Times New Roman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,255,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,255,235,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,206,166,255,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,90,47,255,214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,208,3,0,184,255,73,0,0,0,0,0,0,0,0,0,0,0,0,0,118,104,0,0,65,255,187,0,0,0,0,0,0,0,0,0,0,0,0,5,203,8,0,0,0,202,255,45,0,0,0,0,0,0,0,0,0,0,0,94,222,192,192,192,192,214,255,158,0,0,0,0,0,0,0,0,0,0,0,200,20,0,0,0,0,7,235,248,23,0,0,0,0,0,0,0,0,0,69,159,0,0,0,0,0,0,138,255,130,0,0,0,0,0,0,0,0,0,194,57,0,0,0,0,0,0,41,255,237,13,0,0,0,0,0,0,0,96,255,22,0,0,0,0,0,0,7,250,255,149,1,0,0,0,0,0,169,254,255,238,125,0,0,0,0,73,226,255,255,255,222,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,66,Times New Roman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,138,251,255,235,201,188,208,216,158,54,0,0,0,0,0,0,0,0,0,0,0,185,255,80,0,0,0,47,197,252,103,0,0,0,0,0,0,0,0,0,0,162,255,80,0,0,0,0,17,241,248,27,0,0,0,0,0,0,0,0,0,160,255,80,0,0,0,0,0,200,255,81,0,0,0,0,0,0,0,0,0,160,255,80,0,0,0,0,14,241,255,60,0,0,0,0,0,0,0,0,0,160,255,80,0,0,0,40,189,255,190,0,0,0,0,0,0,0,0,0,0,160,255,236,198,202,237,255,252,140,10,0,0,0,0,0,0,0,0,0,0,160,255,80,0,0,6,72,207,235,121,2,0,0,0,0,0,0,0,0,0,160,255,80,0,0,0,0,14,222,255,118,0,0,0,0,0,0,0,0,0,160,255,80,0,0,0,0,0,125,255,222,0,0,0,0,0,0,0,0,0,160,255,80,0,0,0,0,0,114,255,240,0,0,0,0,0,0,0,0,0,161,255,80,0,0,0,0,1,191,255,170,0,0,0,0,0,0,0,0,0,184,255,81,0,0,0,20,155,255,227,30,0,0,0,0,0,0,0,67,141,252,255,251,215,197,214,234,208,137,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,67,Times New Roman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,140,203,198,189,186,112,33,168,0,0,0,0,0,0,0,0,0,1,119,250,137,19,0,0,5,104,241,241,0,0,0,0,0,0,0,0,0,133,255,120,0,0,0,0,0,0,60,251,3,0,0,0,0,0,0,0,61,254,218,4,0,0,0,0,0,0,0,158,20,0,0,0,0,0,0,0,177,255,132,0,0,0,0,0,0,0,0,44,21,0,0,0,0,0,0,10,252,255,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,255,255,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,255,255,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,255,255,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,255,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,255,199,0,0,0,0,0,0,0,0,12,43,0,0,0,0,0,0,0,5,199,255,109,0,0,0,0,0,0,4,128,8,0,0,0,0,0,0,0,0,16,191,255,143,27,0,0,0,45,135,27,0,0,0,0,0,0,0,0,0,0,1,86,178,226,212,174,161,102,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,68,Times New Roman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,138,251,255,254,225,205,216,220,179,111,12,0,0,0,0,0,0,0,0,0,0,185,255,85,0,0,0,35,155,255,226,66,0,0,0,0,0,0,0,0,0,162,255,80,0,0,0,0,0,101,255,243,44,0,0,0,0,0,0,0,0,160,255,80,0,0,0,0,0,0,161,255,207,1,0,0,0,0,0,0,0,160,255,80,0,0,0,0,0,0,42,255,255,60,0,0,0,0,0,0,0,160,255,80,0,0,0,0,0,0,0,231,255,124,0,0,0,0,0,0,0,160,255,80,0,0,0,0,0,0,0,202,255,153,0,0,0,0,0,0,0,160,255,80,0,0,0,0,0,0,0,201,255,147,0,0,0,0,0,0,0,160,255,80,0,0,0,0,0,0,0,228,255,116,0,0,0,0,0,0,0,160,255,80,0,0,0,0,0,0,38,255,255,47,0,0,0,0,0,0,0,160,255,80,0,0,0,0,0,0,154,255,188,0,0,0,0,0,0,0,0,161,255,80,0,0,0,0,0,90,255,237,32,0,0,0,0,0,0,0,0,183,255,80,0,0,0,23,141,254,213,39,0,0,0,0,0,0,0,65,140,252,255,250,214,195,200,217,165,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,69,Times New Roman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,122,236,255,224,200,200,200,202,221,255,110,0,0,0,0,0,0,0,0,0,0,144,255,112,0,0,0,0,0,115,124,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,0,3,111,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,49,64,0,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,3,146,64,0,0,0,0,0,0,0,0,0,0,0,128,255,220,192,192,194,233,255,64,0,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,4,158,64,0,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,47,64,0,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,0,0,3,69,0,0,0,0,0,0,0,0,0,129,255,112,0,0,0,0,0,0,112,64,0,0,0,0,0,0,0,0,0,144,255,127,0,0,0,0,0,81,225,2,0,0,0,0,0,0,0,48,127,244,255,246,195,192,192,196,222,255,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,70,Times New Roman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,143,252,255,217,200,200,201,219,254,240,0,0,0,0,0,0,0,0,0,0,0,177,255,80,0,0,0,0,63,225,0,0,0,0,0,0,0,0,0,0,0,161,255,80,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,160,255,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,255,80,0,0,0,86,32,0,0,0,0,0,0,0,0,0,0,0,0,160,255,80,0,0,6,181,32,0,0,0,0,0,0,0,0,0,0,0,0,160,255,212,192,192,229,255,32,0,0,0,0,0,0,0,0,0,0,0,0,160,255,80,0,0,2,168,32,0,0,0,0,0,0,0,0,0,0,0,0,160,255,80,0,0,0,74,32,0,0,0,0,0,0,0,0,0,0,0,0,160,255,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,255,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,255,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,206,255,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,224,255,255,255,214,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,71,Times New Roman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,127,203,194,189,189,159,72,121,30,0,0,0,0,0,0,0,0,0,86,242,154,25,0,0,0,40,188,255,53,0,0,0,0,0,0,0,0,97,255,136,0,0,0,0,0,0,6,197,76,0,0,0,0,0,0,0,41,245,219,5,0,0,0,0,0,0,0,52,98,0,0,0,0,0,0,0,163,255,120,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,247,255,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,255,255,37,0,0,0,0,0,69,211,224,224,224,207,18,0,0,0,0,57,255,255,51,0,0,0,0,0,0,5,192,255,184,2,0,0,0,0,0,28,255,255,84,0,0,0,0,0,0,0,132,255,132,0,0,0,0,0,0,0,212,255,164,0,0,0,0,0,0,0,128,255,128,0,0,0,0,0,0,0,91,255,246,32,0,0,0,0,0,0,128,255,128,0,0,0,0,0,0,0,0,160,255,193,9,0,0,0,0,0,128,255,128,0,0,0,0,0,0,0,0,2,137,251,205,61,0,0,0,24,175,255,111,0,0,0,0,0,0,0,0,0,0,38,136,204,210,195,205,205,148,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,72,Times New Roman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,232,255,255,254,213,75,0,12,200,247,255,255,246,193,0,0,0,0,0,0,3,203,255,125,0,0,0,0,0,43,255,254,35,0,0,0,0,0,0,0,0,162,255,81,0,0,0,0,0,2,255,242,0,0,0,0,0,0,0,0,0,160,255,80,0,0,0,0,0,0,255,240,0,0,0,0,0,0,0,0,0,160,255,80,0,0,0,0,0,0,255,240,0,0,0,0,0,0,0,0,0,160,255,80,0,0,0,0,0,0,255,240,0,0,0,0,0,0,0,0,0,160,255,212,192,192,192,192,192,192,255,240,0,0,0,0,0,0,0,0,0,160,255,80,0,0,0,0,0,0,255,240,0,0,0,0,0,0,0,0,0,160,255,80,0,0,0,0,0,0,255,240,0,0,0,0,0,0,0,0,0,160,255,80,0,0,0,0,0,0,255,240,0,0,0,0,0,0,0,0,0,160,255,80,0,0,0,0,0,0,255,240,0,0,0,0,0,0,0,0,0,164,255,83,0,0,0,0,0,6,255,242,0,0,0,0,0,0,0,0,3,204,255,134,0,0,0,0,0,55,255,254,32,0,0,0,0,0,0,123,224,255,255,255,216,75,0,12,198,245,255,255,246,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,73,Times New Roman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,224,255,255,255,213,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,255,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,255,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,255,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,255,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,216,255,255,255,221,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,74,Times New Roman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,244,255,255,246,199,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,248,255,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,255,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,255,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,255,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,255,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,255,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,255,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,255,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,130,19,0,224,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,255,159,7,239,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,206,246,171,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,75,Times New Roman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,232,255,255,255,214,60,0,99,230,255,255,244,139,0,0,0,0,0,0,0,3,203,255,129,0,0,0,0,86,255,145,16,0,0,0,0,0,0,0,0,0,162,255,82,0,0,0,23,216,93,0,0,0,0,0,0,0,0,0,0,0,160,255,80,0,0,27,208,81,0,0,0,0,0,0,0,0,0,0,0,0,160,255,80,0,41,215,73,0,0,0,0,0,0,0,0,0,0,0,0,0,160,255,80,63,222,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,255,167,249,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,255,141,240,255,151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,160,255,80,47,232,255,166,4,0,0,0,0,0,0,0,0,0,0,0,0,160,255,80,0,35,222,255,180,9,0,0,0,0,0,0,0,0,0,0,0,160,255,80,0,0,25,210,255,193,14,0,0,0,0,0,0,0,0,0,0,164,255,82,0,0,0,16,198,255,207,27,0,0,0,0,0,0,0,0,3,204,255,128,0,0,0,0,35,255,255,231,85,2,0,0,0,0,0,123,224,255,255,255,214,60,0,36,224,255,255,255,255,233,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,76,Times New Roman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,217,255,255,255,230,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,255,177,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,255,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,0,0,3,67,0,0,0,0,0,0,0,0,0,128,255,112,0,0,0,0,0,0,99,51,0,0,0,0,0,0,0,0,0,143,255,139,0,0,0,0,0,79,208,0,0,0,0,0,0,0,0,31,87,231,255,251,200,192,192,200,230,255,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,77,Times New Roman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,232,255,255,153,0,0,0,0,0,0,0,0,0,142,255,255,224,120,0,0,10,213,255,249,28,0,0,0,0,0,0,0,19,244,255,204,3,0,0,0,0,164,239,255,146,0,0,0,0,0,0,0,130,239,255,163,0,0,0,0,0,160,131,255,246,23,0,0,0,0,0,13,238,131,255,160,0,0,0,0,0,160,64,199,255,138,0,0,0,0,0,118,183,80,255,160,0,0,0,0,0,160,64,76,255,243,18,0,0,0,8,231,59,80,255,160,0,0,0,0,0,160,64,0,208,255,130,0,0,0,107,192,0,80,255,160,0,0,0,0,0,160,64,0,86,255,239,14,0,4,224,69,0,80,255,160,0,0,0,0,0,160,64,0,2,216,255,122,0,95,201,0,0,80,255,160,0,0,0,0,0,160,64,0,0,95,255,235,13,215,78,0,0,80,255,160,0,0,0,0,0,160,64,0,0,4,223,255,189,210,1,0,0,80,255,160,0,0,0,0,0,164,68,0,0,0,104,255,255,87,0,0,0,84,255,164,0,0,0,0,3,204,110,0,0,0,7,229,218,2,0,0,0,128,255,205,2,0,0,120,224,255,252,203,54,0,0,114,97,0,0,66,206,254,255,255,223,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
